Nome;Link;Avaliacao;Preço Antigo;Parcelas;Preço Parcelado;Preço a Vista
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Escuro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-escuro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215700/te/ga15/;4.8 (3052);1799,0;R$ 8.799,00 em 10x de R$ 879,90 sem juros;8799,0;1099,0
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Creme;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-creme/p/237986000/te/s23f/;4.7 (3033);3499,99;R$ 799,99 em 12x de R$ 66,67 sem juros;799,99;2469,05
Smartphone Samsung Galaxy S24 Ultra 6,8” 256GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-256gb-preto-5g-smartwatch-samsung-galaxy-watch7/p/239083100/te/s24u/;5.0 (1);1600,0;R$ 1.319,99 em 10x de R$ 132,00 sem juros;1319,99;8113,5
"Smartphone N0T 13 Pro 5g 256GB/8GB RAM NFC Dual SIM Tela 6.67"" - Preto - NOT";https://www.magazineluiza.com.br/smartphone-n0t-13-pro-5g-256gb-8gb-ram-nfc-dual-sim-tela-6-67-preto-not/p/efk408f22f/te/tcsp/;ou ;1350,0;R$ 1.059,90 em 8x de R$ 132,49 sem juros;1059,9;2232,81
Smartphone Infinix Smart 6 64GB Preto 4G 2GB RAM 6,52” Câm. Dupla + Selfie 5MP Dual Chip;https://www.magazineluiza.com.br/smartphone-infinix-smart-6-64gb-preto-4g-2gb-ram-652-cam-dupla-selfie-5mp-dual-chip/p/236163000/te/ifs6/;4.6 (568);7427,9;R$ 2.999,00 em 10x de R$ 299,90 sem juros;2999,0;719,1
Smartphone Samsung Galaxy A55 128GB Azul Escuro;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-128gb-azul-escuro-5g-8gb-ram-smartband-samsung-galaxy-fit3-rose/p/239007300/te/ga55/;5.0 (7);13747,9;R$ 1.749,99 em 10x de R$ 175,00 sem juros;1749,99;1924,2
Smartphone Multi G 3 4G 32GB Wi-Fi Tela 6.1 Pol. 2GB RAM Preto - P9177;https://www.magazineluiza.com.br/smartphone-multi-g-3-4g-32gb-wi-fi-tela-6-1-pol-2gb-ram-preto-p9177/p/ja8ba929j8/te/tcsp/;ou ;1599,99;R$ 1.649,00 em 10x de R$ 164,90 sem juros;1649,0;413,91
Smartphone Nokia C20 32GB Azul 4G Octa-Core 2GB RAM Tela 6,5” Câm. 5MP + Câm. Selfie 5MP;https://www.magazineluiza.com.br/smartphone-nokia-c20-32gb-azul-4g-octa-core-2gb-ram-tela-65-cam-5mp-cam-selfie-5mp/p/232783100/te/noki/;4.5 (137);2432,9;R$ 4.769,00 em 10x de R$ 476,90 sem juros;4769,0;629,1
"Smartphone N0T 13 Pro 256GB 8GB RAM Dual SIM Tela 6.67"" - Preto";https://www.magazineluiza.com.br/smartphone-n0t-13-pro-256gb-8gb-ram-dual-sim-tela-6-67-preto/p/chbf520k52/te/tcsp/;5.0 (1);13967,9;R$ 1.149,99 em 9x de R$ 127,78 sem juros;1149,99;1637,99
"Smartphone 12 256GB 8GB RAM Dual SIM Tela 6.79"" - Preto";https://www.magazineluiza.com.br/smartphone-12-256gb-8gb-ram-dual-sim-tela-6-79-preto/p/dj12chg5d9/te/tcsp/;ou ;3191,0;R$ 1.149,99 em 9x de R$ 127,78 sem juros;1149,99;1124,99
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Verde;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-verde/p/237985600/te/s23f/;4.7 (3033);1576,0;R$ 699,90 em 5x de R$ 139,98 sem juros;699,9;2469,05
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215900/te/ga15/;4.8 (3052);2999,0;R$ 6.799,00 em 10x de R$ 679,90 sem juros;6799,0;1099,0
Celular Smartphone 32Gb 1Gb Ram Dual Chip Tela 5.5 Android 9 Multilaser F;https://www.magazineluiza.com.br/celular-smartphone-32gb-1gb-ram-dual-chip-tela-5-5-android-9-multilaser-f/p/jk2daekh43/te/smuf/;ou ;9999,0;R$ 2.449,99 em 10x de R$ 245,00 sem juros;2449,99;367,9
"Smartphone 13C 128GB 4GB RAM Dual SIM Tela 6.71"" - Verde";https://www.magazineluiza.com.br/smartphone-13c-128gb-4gb-ram-dual-sim-tela-6-71-verde/p/ff8ba46gb5/te/tcsp/;ou ;2119,0;R$ 1.099,99 em 9x de R$ 122,22 sem juros;1099,99;944,99
"Smartphone Asus Rog Phone 6 Pro 512GB 5G Branco Snapdragon 8+ Gen 1 18GB RAM 6,78"" Câm. Tripla + Selfie 12MP Dual Chip";https://www.magazineluiza.com.br/smartphone-asus-rog-phone-6-pro-512gb-5g-branco-snapdragon-8-gen-1-18gb-ram-678-cam-tripla-selfie-12mp-dual-chip/p/237180600/te/tcsp/;5.0 (2);7378,0;R$ 1.399,99 em 10x de R$ 140,00 sem juros;1399,99;7919,1
Smartphone Multi G Pro 3 4G Tela 6.5 128GB 4GB Ram Câmera Tripla 50MP Octa Core Branco - P9193;https://www.magazineluiza.com.br/smartphone-multi-g-pro-3-4g-tela-6-5-128gb-4gb-ram-camera-tripla-50mp-octa-core-branco-p9193/p/jj2gc97dk9/te/tcsp/;ou ;999,0;R$ 1.689,00 em 10x de R$ 168,90 sem juros;1689,0;799,99
"Smartphone 14C 256GB - 8GB RAM - Dual Sim 6.88"" Midnight Black (Preto)";https://www.magazineluiza.com.br/smartphone-14c-256gb-8gb-ram-dual-sim-6-88-midnight-black-preto/p/kch1h9che9/te/tcsp/;ou ;1699,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;1187,99
Smartphone Infinix Smart 8 Pro Tela 6,6 Polegadas 256GB 8GB RAM;https://www.magazineluiza.com.br/smartphone-infinix-smart-8-pro-tela-66-polegadas-256gb-8gb-ram/p/ffbc11gaeg/te/ifs8/;ou ;6499,0;R$ 1.590,00 em 10x de R$ 159,00 sem juros;1590,0;953,91
Smartphone Motorola Edge 50 Neo 5G - 256GB 16GB Ram Boost 50MP Sony Camera Moto AI Ultrarresistencia militar;https://www.magazineluiza.com.br/smartphone-motorola-edge-50-neo-5g-256gb-16gb-ram-boost-50mp-sony-camera-moto-ai-ultrarresistencia-militar/p/jea4c37j1g/te/srmt/;5.0 (2);1899,0;R$ 1.079,00 em 8x de R$ 134,88 sem juros;1079,0;2699,1
"Smartphone N0T 13 Pro 256GB 8GB RAM Dual SIM Tela 6.67"" - Preto";https://www.magazineluiza.com.br/smartphone-n0t-13-pro-256gb-8gb-ram-dual-sim-tela-6-67-preto/p/kb9ej96cde/te/tcsp/;ou ;1899,9;R$ 1.099,99 em 9x de R$ 122,22 sem juros;1099,99;1574,99
"Smartphone Samsung Galaxy A35 128GB Rosa 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-rosa-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238156400/te/ga35/;4.8 (1079);6499,0;R$ 825,00 em 6x de R$ 137,50 sem juros;825,0;1484,1
"Smartphone Samsung Galaxy S24 6,2"" Galaxy AI 256GB Preto 5G 8GB RAM Câm. Tripla 50MP + Selfie 12MP Bateria 4000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-256gb-preto-5g-8gb-ram-cam-tripla-50mp-selfie-12mp-bateria-4000mah-dual-chip/p/238095300/te/gs24/;4.8 (95);4999,0;R$ 2.449,99 em 10x de R$ 245,00 sem juros;2449,99;4292,1
"Smartphone 13C 256GB 4GB RAM Dual SIM Tela 6.74"" - Preto";https://www.magazineluiza.com.br/smartphone-13c-256gb-4gb-ram-dual-sim-tela-6-74-preto/p/gfkfd72861/te/tcsp/;ou ;7378,0;R$ 1.149,99 em 9x de R$ 127,78 sem juros;1149,99;1034,99
"Smartphone 12 128GB 4GB RAM Dual SIM Tela 6.79"" - Azul";https://www.magazineluiza.com.br/smartphone-12-128gb-4gb-ram-dual-sim-tela-6-79-azul/p/eh19g0114b/te/tcsp/;ou ;1199,0;R$ 1.049,99 em 8x de R$ 131,25 sem juros;1049,99;1034,99
Smartphone Idoso Smart 32gb Tela Grande Android Simplificado;https://www.magazineluiza.com.br/smartphone-idoso-smart-32gb-tela-grande-android-simplificado-tech/p/ej9c93bgck/te/tcsp/;ou ;2199,0;R$ 6.889,00 em 10x de R$ 688,90 sem juros;6889,0;699,9
"Smartphone Asus Rog Phone 6 Batman Edition 256GB Preto 5G Snapdragon 8+ Gen 1 12GB RAM 6,78"" Câm. Tripla + Selfie 12MP Dual Chip";https://www.magazineluiza.com.br/smartphone-asus-rog-phone-6-batman-edition-256gb-preto-5g-snapdragon-8-gen-1-12gb-ram-678-cam-tripla-selfie-12mp-dual-chip/p/237180300/te/tcsp/;ou ;7489,9;R$ 770,90 em 6x de R$ 128,48 sem juros;770,9;6119,1
Smartphone N0T 13 Pro 5G 256GB 8GB Azul;https://www.magazineluiza.com.br/smartphone-n0t-13-pro-5g-256gb-8gb-azul/p/df19gk4a3b/te/tcsp/;ou ;6499,0;R$ 2.599,00 em 10x de R$ 259,90 sem juros;2599,0;2449,99
"Smartphone 12 128GB 4GB RAM Dual SIM Tela 6.79"" - Azul";https://www.magazineluiza.com.br/smartphone-12-128gb-4gb-ram-dual-sim-tela-6-79-azul/p/ghd32e0dc5/te/tcsp/;ou ;3599,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;1099,99
"Smartphone N0T 13 128GB 6GB RAM Dual SIM Tela 6.67"" - Preto";https://www.magazineluiza.com.br/smartphone-n0t-13-128gb-6gb-ram-dual-sim-tela-6-67-preto/p/ka1kc5788b/te/tcsp/;ou ;1999,0;R$ 3.631,00 em 10x de R$ 363,10 sem juros;3631,0;1259,99
Smartphone Samsung Galaxy A25 6,5” 256GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a25-65-256gb-azul-escuro-5g-smartband-galaxy-fit3-rose/p/229996000/te/ga25/;ou ;1699,0;R$ 2.744,54 em 10x de R$ 274,45 sem juros;2744,54;1520,1
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Escuro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-escuro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216500/te/ga15/;4.8 (8938);8967,9;R$ 565,26 em 12x de R$ 47,11 sem juros;565,26;989,1
"Smartphone Samsung Galaxy A35 128GB Azul Escuro 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-azul-escuro-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238155900/te/ga35/;4.8 (1079);6699,0;R$ 1.032,99 em 8x de R$ 129,12 sem juros;1032,99;1431,0
Smartphone Samsung Galaxy A05s 4G 128GB 6GB RAM Dual Chip- Prata;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a05s-4g-128gb-6gb-ram-dual-chip-prata/p/jb4g1g7ga1/te/ga05/;ou ;2699,0;R$ 999,00 em 8x de R$ 124,88 sem juros;999,0;992,68
"Smartphone 12 128GB 4GB RAM Dual SIM Tela 6.79"" - Preto";https://www.magazineluiza.com.br/smartphone-12-128gb-4gb-ram-dual-sim-tela-6-79-preto/p/cj3k4dd4k3/te/tcsp/;ou ;1699,0;R$ 1.199,00 em 9x de R$ 133,22 sem juros;1199,0;989,99
Smartphone para Idoso 128Gb/ 4GB RAM 4G Tela 6.5 com acessorios;https://www.magazineluiza.com.br/smartphone-para-idoso-128gb-4gb-ram-4g-tela-6-5-com-acessorios/p/ecdh7497ek/te/tcsp/;ou ;2500,0;R$ 467,00 em 12x de R$ 38,92 sem juros;467,0;825,0
Smartphone N0T 13 Pro 5G 256GB 8GB Azul;https://www.magazineluiza.com.br/smartphone-n0t-13-pro-5g-256gb-8gb-azul/p/fhk5g83e8a/te/tcsp/;ou ;3150,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;2204,99
"Smartphone 13C 256GB 4GB RAM Dual SIM Tela 6.74"" - Preto";https://www.magazineluiza.com.br/smartphone-13c-256gb-4gb-ram-dual-sim-tela-6-74-preto/p/gfa92839j0/te/tcsp/;ou ;10178,0;R$ 1.990,00 em 10x de R$ 199,00 sem juros;1990,0;1034,99
"Smartphone 12 128GB 4GB RAM Dual SIM Tela 6.79"" - Preto";https://www.magazineluiza.com.br/smartphone-12-128gb-4gb-ram-dual-sim-tela-6-79-preto/p/cb8cf83d39/te/tcsp/;ou ;12698,0;R$ 1.299,99 em 10x de R$ 130,00 sem juros;1299,99;944,99
"Smartphone Samsung Galaxy Z Flip6 512GB Verde 5G - Tela dobrável de 6.7"" e 12GB de RAM";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-z-flip6-512gb-verde-5g-tela-dobravel-de-6-7-e-12gb-de-ram/p/bc2hkd3e3j/te/galx/;ou ;1999,0;R$ 9.449,00 em 10x de R$ 944,90 sem juros;9449,0;6200,1
Smartphone G Max 2 4GB Dual Chip 128GB 4GB Ram Tela 6,5'' Android 11 Preto;https://www.magazineluiza.com.br/smartphone-g-max-2-4gb-dual-chip-128gb-4gb-ram-tela-65-android-11-preto-multilaser/p/gbc2af418e/te/smug/;ou ;6499,0;R$ 1.299,00 em 10x de R$ 129,90 sem juros;1299,0;693,81
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Grafite;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-grafite/p/237985800/te/s23f/;4.7 (3033);8967,9;R$ 7.549,00 em 10x de R$ 754,90 sem juros;7549,0;2469,05
"Smartphone Samsung Galaxy A15 6,5"" 256GB Verde Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-verde-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216200/te/ga15/;4.8 (8938);7867,9;R$ 1.455,00 em 10x de R$ 145,50 sem juros;1455,0;989,1
Smartphone Nawfait I24 Ultra 5G 6 GB+256 GB Android 13 6800mAh;https://www.magazineluiza.com.br/smartphone-nawfait-i24-ultra-5g-6-gb-256-gb-android-13-6800mah/p/cb4973e8jb/te/tcsp/;ou ;1449,99;R$ 4.927,90 em 10x de R$ 492,79 sem juros;4927,9;3631,0
Smartphone Samsung Galaxy M55 5G 256Gb 8Gb Ram Tela 6,7;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-m55-5g-256gb-8gb-ram-tela-67/p/be9g3f5b50/te/galx/;ou ;2953,5;R$ 1.488,73 em 10x de R$ 148,87 sem juros;1488,73;2332,86
Smartphone Red Mobile Volt L S51 16Gb 1Gb RAM Preto/Azul;https://www.magazineluiza.com.br/smartphone-red-mobile-volt-l-s51-16gb-1gb-ram-preto-azul/p/hjkcg2j5bc/te/tcsp/;ou ;1493,6;R$ 1.249,00 em 10x de R$ 124,90 sem juros;1249,0;508,73
Smartphone TCL L10 Plus 64GB Cinza 4G Octa-Core;https://www.magazineluiza.com.br/smartphone-tcl-l10-plus-64gb-cinza-4g-octa-core-2gb-ram-tela-622-cam-tripla-selfie-5mp/p/155627100/te/ceba/;2.7 (3);1999,0;R$ 1.221,11 em 10x de R$ 122,11 sem juros;1221,11;929,69
"Smartphone Samsung Galaxy A05s 4G 128GB 6GB RAM Octa-Core Qualcomm Câmera Tripla + Selfie 13MP Tela 6.7"" Dual Chip- Preto";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a05s-4g-128gb-6gb-ram-octa-core-qualcomm-camera-tripla-selfie-13mp-tela-6-7-dual-chip-preto/p/kadgddd6de/te/ga05/;4.8 (4);1799,0;R$ 2.599,00 em 10x de R$ 259,90 sem juros;2599,0;899,1
Smartphone TCL L10 Pro 128GB Cinza 4G Octa-Core;https://www.magazineluiza.com.br/smartphone-tcl-l10-pro-128gb-cinza-4g-octa-core-4gb-ram-tela-622-cam-tripla-selfie-5mp/p/155627200/te/stcl/;3.9 (11);7867,9;R$ 1.979,99 em 10x de R$ 198,00 sem juros;1979,99;1079,1
Smartphone multilaser e 2 p9148 3g 32gb tela 5 1gb ram preto;https://www.magazineluiza.com.br/smartphone-multilaser-e-2-p9148-3g-32gb-tela-5-1gb-ram-preto/p/dhd81h7db3/te/smul/;ou ;389,9;R$ 1.148,83 em 9x de R$ 127,65 sem juros;1148,83;467,0
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216600/te/ga15/;4.8 (8938);8967,9;R$ 1.656,90 em 10x de R$ 165,69 sem juros;1656,9;989,1
"Smartphone Samsung Galaxy A55 128GB Azul Escuro 5G 8GB RAM 6,6"" Câm. Tripla + Selfie 32MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-128gb-azul-escuro-5g-8gb-ram-66-cam-tripla-selfie-32mp-dual-chip/p/238157600/te/ga55/;4.8 (2481);8967,9;R$ 1.039,99 em 8x de R$ 130,00 sem juros;1039,99;1791,0
Smartphone xiaomi redmi 13c 8gb 256gb verde;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-8gb-256gb-verde/p/cjj975g6jk/te/xiao/;ou ;4499,0;R$ 1.030,00 em 8x de R$ 128,75 sem juros;1030,0;1234,99
Smartphone Samsung Galaxy S24 Ultra 6,8” 512GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-512gb-preto-5g-smartwatch-samsung-galaxy-watch7/p/239084100/te/s24u/;5.0 (1);1576,0;R$ 1.499,00 em 7x de R$ 214,14 sem juros;1499,0;8504,1
Smartphone Samsung Galaxy J6 32GB Preto 4G;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j6-32gb-preto-4g-octa-core-2gb-ram-56-cam-13mp-selfie-8mp/p/222046000/te/galx/;ou ;10747,9;R$ 1.006,98 em 8x de R$ 125,87 sem juros;1006,98;1169,1
Smartphone Samsung Galaxy S24+ 6,7” 512GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-67-512gb-preto-5g-smartwatch-samsung-galaxy-watch7/p/239084200/te/s24m/;ou ;1899,0;R$ 869,00 em 7x de R$ 124,14 sem juros;869,0;6794,1
Smartphone Realme C63 4g 256gb - 8gb Ram (Global);https://www.magazineluiza.com.br/smartphone-realme-c63-4g-256gb-8gb-ram-global/p/bffc65kk32/te/tcsp/;ou ;1799,9;R$ 2.599,00 em 10x de R$ 259,90 sem juros;2599,0;1309,5
Smartphone Samsung Galaxy A55 256GB Rosa;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-256gb-rosa-5g-smartwatch-galaxy-watch-fe-40mm-rose/p/239094700/te/ga55/;ou ;1899,9;R$ 1.221,11 em 10x de R$ 122,11 sem juros;1221,11;4435,11
Smartphone Realme C63 256GB (8GB RAM) AZUL.6.74;https://www.magazineluiza.com.br/smartphone-realme-c63-256gb-8gb-ram-azul-6-74/p/bk901d4hce/te/tcsp/;ou ;1576,0;R$ 3.745,00 em 10x de R$ 374,50 sem juros;3745,0;1310,08
Smartphone Celular Xiaomi Redmi 13C 4G 256GB - 8GB Ram (Versao Global) Azul - Garantia;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-4g-256gb-8gb-ram-versao-global-azul-garantia/p/cb0361d2g9/te/xiao/;ou ;5730,0;R$ 3.243,00 em 10x de R$ 324,30 sem juros;3243,0;1149,08
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Escuro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-escuro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215700/te/ga15/;4.8 (3052);5730,0;R$ 859,00 em 7x de R$ 122,71 sem juros;859,0;1099,0
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Creme;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-creme/p/237986000/te/s23f/;4.7 (3033);1500,0;R$ 1.219,90 em 10x de R$ 121,99 sem juros;1219,9;2469,05
Smartphone X6 5G 8Gb Ram 256Gb;https://www.magazineluiza.com.br/smartphone-x6-5g-8gb-ram-256gb-xiaomi/p/kadbjf2724/te/xiao/;ou ;3840,5;R$ 2.899,99 em 10x de R$ 290,00 sem juros;2899,99;1821,59
Smartphone C65 4G 256Gb 8Gb Ram ul;https://www.magazineluiza.com.br/smartphone-c65-4g-256gb-8gb-ram-ul/p/dfe2gh20h1/te/tcsp/;ou ;1799,0;R$ 1.889,90 em 10x de R$ 188,99 sem juros;1889,9;976,51
Smartphone Galaxy A15 5G A155M 256 GB Samsung;https://www.magazineluiza.com.br/smartphone-galaxy-a15-5g-a155m-256-gb-samsung/p/dbc7h54ea9/te/ga15/;4.0 (1);2699,0;R$ 2.100,00 em 10x de R$ 210,00 sem juros;2100,0;1656,9
Celular Smartphone Xiaomi Redmi 13C 4G 128GB - 6GB Ram (Versao Global);https://www.magazineluiza.com.br/celular-smartphone-xiaomi-redmi-13c-4g-128gb-6gb-ram-versao-global/p/jjd387g6je/te/xiao/;ou ;10747,9;R$ 2.749,00 em 10x de R$ 274,90 sem juros;2749,0;1039,99
Celular smartphone 256gb 8GB ram global kit completo com carregador e cabo usb;https://www.magazineluiza.com.br/celular-smartphone-256gb-8gb-ram-global-kit-completo-com-carregador-e-cabo-usb-inboxmobile/p/cd713h4f35/te/tcsp/;ou ;3100,0;R$ 1.649,00 em 10x de R$ 164,90 sem juros;1649,0;927,0
Smartphone moto g53 128gb 5g gfte;https://www.magazineluiza.com.br/smartphone-moto-g53-128gb-5g-gfte-motorola/p/fb7c73hfba/te/srmt/;ou ;3720,5;R$ 4.769,00 em 10x de R$ 476,90 sem juros;4769,0;1499,0
Smartphone Celular Xiaomi redmi 13c 4gb 128gb;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-4gb-128gb/p/hajjc135f9/te/xiao/;ou ;1899,9;R$ 2.999,99 em 10x de R$ 300,00 sem juros;2999,99;986,84
Smartphone xiaomi redmi a3 4gb+128gb, preto;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-a3-4gb-128gb-preto/p/ge214b38g3/te/ceba/;ou ;2999,0;R$ 1.399,90 em 10x de R$ 139,99 sem juros;1399,9;782,1
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Verde;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-verde/p/237985600/te/s23f/;4.7 (3033);2499,0;R$ 9.349,00 em 10x de R$ 934,90 sem juros;9349,0;2469,05
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215900/te/ga15/;4.8 (3052);9867,9;R$ 1.969,99 em 10x de R$ 197,00 sem juros;1969,99;1099,0
Smartphone Celular Xi Red Not 13 Pro+ (Plus) 5g Dual Sim 12r/512Gb - A Prova Dagua - Lacrado;https://www.magazineluiza.com.br/smartphone-celular-xi-red-not-13-pro-plus-5g-dual-sim-12r-512gb-a-prova-dagua-lacrado/p/bk6c7k0469/te/tcsp/;5.0 (2);1999,0;R$ 1.249,99 em 10x de R$ 125,00 sem juros;1249,99;3745,0
Smartphone Samsung Galaxy S21 FE 128GB Verde;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s21-fe-128gb-verde/p/kj62fjj5jb/te/s21f/;ou ;4499,0;R$ 699,80 em 5x de R$ 139,96 sem juros;699,8;3243,0
Smartphone Realme Note 50 4gb 128gb;https://www.magazineluiza.com.br/smartphone-realme-note-50-4gb-128gb/p/kf915gb5gb/te/tcsp/;ou ;9867,9;R$ 1.435,00 em 10x de R$ 143,50 sem juros;1435,0;755,92
Smartphone Moto G34 5G128GB XT23631 Motorola;https://www.magazineluiza.com.br/smartphone-moto-g34-5g128gb-xt23631-motorola/p/fa95ece7hk/te/srmt/;ou ;4499,0;R$ 6.298,00 em 10x de R$ 629,80 sem juros;6298,0;1219,9
Smartphone poco x6 5g br 8gb+256gb, azul;https://www.magazineluiza.com.br/smartphone-poco-x6-5g-br-8gb-256gb-azul-xiaomi/p/ce0h4134ce/te/xiao/;5.0 (2);1999,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;2899,99
Celular Smartphone Gamer 256GB + 8Ram 50MP Tecno Pova 5 Dourado;https://www.magazineluiza.com.br/celular-smartphone-gamer-256gb-8ram-50mp-tecno-pova-5-dourado/p/eb3dj8e55d/te/tcsp/;5.0 (1);4950,0;R$ 1.590,00 em 10x de R$ 159,00 sem juros;1590,0;1889,9
"Smartphone celular Xiaomi Redmi 13C CINZA / PRETO Dual SIM de 256GB / 8GB RAM de 6.74"" 50 + 2 + 2MP / 8MP";https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-cinza-preto-dual-sim-de-256gb-8gb-ram-de-6-74-50-2-2mp-8mp/p/dcfe4ee9fg/te/xiao/;ou ;3700,0;R$ 875,00 em 7x de R$ 125,00 sem juros;875,0;2100,0
Smartphone Celular Samsung Galaxy A55 256GB de Memória 8GB Ram 5G Rosa 5G Tela 6.6'' NFC Bateria 5000mAh;https://www.magazineluiza.com.br/smartphone-celular-samsung-galaxy-a55-256gb-de-memoria-8gb-ram-5g-rosa-5g-tela-6-6-nfc-bateria-5000mah/p/fja663h7c2/te/ga55/;ou ;649,9;R$ 1.650,00 em 10x de R$ 165,00 sem juros;1650,0;2749,0
"Smartphone Samsung Galaxy A35 128GB Rosa 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-rosa-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238156400/te/ga35/;4.8 (1079);2699,0;R$ 3.199,99 em 10x de R$ 320,00 sem juros;3199,99;1484,1
"Smartphone Samsung Galaxy S24 6,2"" Galaxy AI 256GB Preto 5G 8GB RAM Câm. Tripla 50MP + Selfie 12MP Bateria 4000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-256gb-preto-5g-8gb-ram-cam-tripla-50mp-selfie-12mp-bateria-4000mah-dual-chip/p/238095300/te/gs24/;4.8 (95);6499,0;R$ 1.599,00 em 10x de R$ 159,90 sem juros;1599,0;4292,1
